Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
34.482195840,1,0,0,0,0,1,0,0
34.482218720,1,0,0,0,0,1,0,1
34.482226560,0,0,0,0,0,0,0,1
34.482243360,0,0,0,0,0,0,0,0
34.482243520,0,0,0,0,0,0,0,1
34.482243680,0,0,0,0,0,0,0,0
34.482245760,1,0,0,0,0,1,0,0
34.482268640,1,0,0,0,0,1,0,1
34.482276480,0,0,0,0,0,0,0,1
34.482293280,0,0,0,0,0,0,0,0
34.482295680,1,0,0,0,0,1,0,0
34.482295840,1,1,0,0,0,1,0,0
34.482296000,1,0,0,0,0,1,0,0
34.482318720,1,0,0,0,0,1,0,1
34.482326400,0,0,0,0,0,0,0,1
34.482343200,0,0,0,0,0,0,0,0
34.482345600,1,0,0,0,0,1,0,0
34.482368640,1,0,0,0,0,1,0,1
34.482376320,0,0,0,0,0,0,0,1
34.482393120,0,0,0,0,0,0,0,0
34.482395520,1,0,0,0,0,1,0,0
34.482418560,1,0,0,0,0,1,0,1
34.482426240,0,0,0,0,0,0,0,1
34.482443040,0,0,0,0,0,0,0,0
34.482445440,1,0,0,0,0,1,0,0
34.482468480,1,0,0,0,0,1,0,1
34.482476160,0,0,0,0,0,0,0,1
34.482492960,0,0,0,0,0,0,0,0
34.482495360,1,0,0,0,0,1,0,0
34.482495520,1,0,0,0,0,0,0,0
34.482495680,1,0,0,0,0,1,0,0
34.482518400,1,0,0,0,0,1,0,1
34.482526080,0,0,0,0,0,0,0,1
34.482542880,0,0,0,0,0,0,0,0
34.482545280,1,0,0,0,0,1,0,0
34.482545440,1,1,1,0,1,1,1,1
34.482545600,1,0,0,0,0,1,0,0
34.482568320,1,0,0,0,0,1,0,1
34.482576000,0,0,0,0,0,0,0,1
34.482592960,0,0,0,0,0,0,0,0
34.482595200,1,0,0,0,0,1,0,0
34.482618240,1,0,0,0,0,1,0,1
34.482625920,0,0,0,0,0,0,0,1
34.482642880,0,0,0,0,0,0,0,0
34.482645120,1,0,0,0,0,1,0,0
34.482668160,1,0,0,0,0,1,0,1
34.482675840,0,0,0,0,0,0,0,1
34.482692800,0,0,0,0,0,0,0,0
34.482695040,1,0,0,0,0,1,0,0
34.482718080,1,0,0,0,0,1,0,1
34.482725760,0,0,0,0,0,0,0,1
34.482742720,0,0,0,0,0,0,0,0
34.482744960,1,0,0,0,0,1,0,0
34.482768000,1,0,0,0,0,1,0,1
34.482775680,0,0,0,0,0,0,0,1
34.482792640,0,0,0,0,0,0,0,0
34.482794880,1,0,0,0,0,1,0,0
34.482817920,1,0,0,0,0,1,0,1
34.482825600,0,0,0,0,0,0,0,1
34.482842560,0,0,0,0,0,0,0,0
34.482844800,0,0,0,0,0,1,0,0
34.482844960,1,0,0,0,0,1,0,0
34.482867840,1,0,0,0,0,1,0,1
34.482875520,0,0,0,0,0,0,0,1
34.482892480,0,0,0,0,0,0,0,0
34.482894880,1,0,0,0,0,1,0,0
34.482917760,1,0,0,0,0,1,0,1
34.482925440,0,0,0,0,0,0,0,1
34.482942400,0,0,0,0,0,0,0,0
34.482944800,1,0,0,0,0,1,0,0
34.482967680,1,0,0,0,0,1,0,1
34.482975360,0,0,0,0,0,0,0,1
34.482992320,0,0,0,0,0,0,0,0
34.482994720,1,0,0,0,0,1,0,0
34.483017600,1,0,0,0,0,1,0,1
34.483025280,0,0,0,0,0,0,0,1
34.483042240,0,0,0,0,0,0,0,0
34.483044640,1,0,0,0,0,1,0,0
34.483067520,1,0,0,0,0,1,0,1
34.483075200,0,0,0,0,0,0,0,1
34.483092160,0,0,0,0,0,0,0,0
34.483094560,1,0,0,0,0,1,0,0
34.483117440,1,0,0,0,0,1,0,1
34.483125120,0,0,0,0,0,0,0,1
34.483142080,0,0,0,0,0,0,0,0
34.483144480,1,0,0,0,0,1,0,0
34.483167360,1,0,0,0,0,1,0,1
34.483175040,0,0,0,0,0,0,0,1
34.483192000,0,0,0,0,0,0,0,0
34.483194400,1,0,0,0,0,1,0,0
34.483217280,1,0,0,0,0,1,0,1
34.483224960,0,0,0,0,0,0,0,1
34.483241920,0,0,0,0,0,0,0,0
34.483244320,1,0,0,0,0,1,0,0
34.483267200,1,0,0,0,0,1,0,1
34.483274880,0,0,0,0,0,0,0,1
34.483291840,0,0,0,0,0,0,0,0
34.483294240,1,0,0,0,0,1,0,0
34.483317120,1,0,0,0,0,1,0,1
34.483324800,0,0,0,0,0,0,0,1
34.483341760,0,0,0,0,0,0,0,0
34.483344160,1,0,0,0,0,1,0,0
34.483367040,1,0,0,0,0,1,0,1
34.483374720,0,0,0,0,0,0,0,1
34.483391680,0,0,0,0,0,0,0,0
34.483394080,1,0,0,0,0,1,0,0
34.483416960,1,0,0,0,0,1,0,1
34.483424640,0,0,0,0,0,0,0,1
34.483441600,0,0,0,0,0,0,0,0
34.483444000,1,0,0,0,0,1,0,0
34.483466880,1,0,0,0,0,1,0,1
34.483474560,0,0,0,0,0,0,0,1
34.483491520,0,0,0,0,0,0,0,0
34.483493920,1,0,0,0,0,1,0,0
34.483516800,1,0,0,0,0,1,0,1
34.483524480,0,0,0,0,0,0,0,1
34.483541440,0,0,0,0,0,0,0,0
34.483543840,1,0,0,0,0,1,0,0
34.483566720,1,0,0,0,0,1,0,1
34.483574400,0,0,0,0,0,0,0,1
34.483591360,0,0,0,0,0,0,0,0
34.483593760,1,0,0,0,0,1,0,0
34.483616640,1,0,0,0,0,1,0,1
34.483624320,0,0,0,0,0,0,0,1
34.483641280,0,0,0,0,0,0,0,0
34.483643680,1,0,0,0,0,1,0,0
34.483666560,1,0,0,0,0,1,0,1
34.483674240,0,0,0,0,0,0,0,1
34.483691200,0,0,0,0,0,0,0,0
34.483693600,1,0,0,0,0,1,0,0
34.483716480,1,0,0,0,0,1,0,1
34.483724160,0,0,0,0,0,0,0,1
34.483741120,0,0,0,0,0,0,0,0
34.483743520,1,0,0,0,0,1,0,0
34.483766400,1,0,0,0,0,1,0,1
34.483774240,0,0,0,0,0,0,0,1
34.483791040,0,0,0,0,0,0,0,0
34.483793440,1,0,0,0,0,1,0,0
34.483816320,1,0,0,0,0,1,0,1
34.483824160,0,0,0,0,0,0,0,1
34.483840960,0,0,0,0,0,0,0,0
34.483843360,1,0,0,0,0,1,0,0
34.483866240,1,0,0,0,0,1,0,1
34.483874080,0,0,0,0,0,0,0,1
34.483890880,0,0,0,0,0,0,0,0
34.483891040,0,0,0,0,0,0,0,1
34.483891200,0,0,0,0,0,0,0,0
34.483893280,1,0,0,0,0,1,0,0
34.483916160,1,0,0,0,0,1,0,1
34.483924000,0,0,0,0,0,0,0,1
34.483940800,0,0,0,0,0,0,0,0
34.483940960,0,0,0,0,0,0,0,1
34.483941120,0,0,0,0,0,0,0,0
34.483943200,1,0,0,0,0,1,0,0
34.483966080,1,0,0,0,0,1,0,1
34.483973920,0,0,0,0,0,0,0,1
34.483990720,0,0,0,0,0,0,0,0
34.483993120,1,0,0,0,0,1,0,0
34.484016000,1,0,0,0,0,1,0,1
34.484023840,0,0,0,0,0,0,0,1
34.484040640,0,0,0,0,0,0,0,0
34.484043040,1,0,0,0,0,1,0,0
34.484065920,1,0,0,0,0,1,0,1
34.484073600,1,0,0,0,0,0,0,1
34.484073760,0,0,0,0,0,0,0,1
34.484090560,0,0,0,0,0,0,0,0
34.484092960,1,0,0,0,0,1,0,0
34.484115840,1,0,0,0,0,1,0,1
34.484123520,0,0,0,0,0,0,0,1
34.484140480,0,0,0,0,0,0,0,0
34.484142880,1,0,0,0,0,1,0,0
34.484165760,1,0,0,0,0,1,0,1
34.484173440,0,0,0,0,0,0,0,1
34.484190880,0,0,0,0,0,0,0,0
34.484192800,1,0,0,0,0,1,0,0
34.484215200,1,0,0,0,0,1,0,1
34.484223360,0,0,0,0,0,0,0,1
34.484240800,0,0,0,0,0,0,0,0
34.484242240,1,0,0,0,0,1,0,0
34.484265120,1,0,0,0,0,1,0,1
34.484273760,0,0,0,0,0,0,0,1
34.484290720,0,0,0,0,0,0,0,0
34.484292000,0,0,0,0,0,1,0,0
34.484292160,1,0,0,0,0,1,0,0
34.484315040,1,0,0,0,0,1,0,1
34.484323680,0,0,0,0,0,0,0,1
34.484340640,0,0,0,0,0,0,0,0
34.484341920,1,0,0,0,0,1,0,0
34.484364960,1,0,0,0,0,1,0,1
34.484373600,0,0,0,0,0,0,0,1
34.484390560,0,0,0,0,0,0,0,0
34.484391840,1,0,0,0,0,1,0,0
34.484414880,1,0,0,0,0,1,0,1
34.484423520,0,0,0,0,0,0,0,1
34.484440480,0,0,0,0,0,0,0,0
34.484441760,1,0,0,0,0,1,0,0
34.484464800,1,0,0,0,0,1,0,1
34.484473440,0,0,0,0,0,0,0,1
34.484490400,0,0,0,0,0,0,0,0
34.484491680,1,0,0,0,0,1,0,0
34.484514720,1,0,0,0,0,1,0,1
34.484523360,0,0,0,0,0,0,0,1
34.484540320,0,0,0,0,0,0,0,0
34.484541600,1,0,0,0,0,1,0,0
34.484564640,1,0,0,0,0,1,0,1
34.484573280,0,0,0,0,0,0,0,1
34.484590240,0,0,0,0,0,0,0,0
34.484591520,1,0,0,0,0,1,0,0
34.484614560,1,0,0,0,0,1,0,1
34.484623200,0,0,0,0,0,0,0,1
34.484640160,0,0,0,0,0,0,0,0
34.484641440,1,0,0,0,0,1,0,0
34.484664480,1,0,0,0,0,1,0,1
34.484673120,0,0,0,0,0,0,0,1
34.484690080,0,0,0,0,0,0,0,0
34.484691360,1,0,0,0,0,1,0,0
34.484714400,1,0,0,0,0,1,0,1
34.484723040,0,0,0,0,0,0,0,1
34.484740000,0,0,0,0,0,0,0,0
34.484741280,1,0,0,0,0,1,0,0
34.484764320,1,0,0,0,0,1,0,1
34.484772960,0,0,0,0,0,0,0,1
34.484789760,0,0,0,0,0,0,0,0
34.484791200,1,0,0,0,0,1,0,0
34.484814240,1,0,0,0,0,1,0,1
34.484822880,0,0,0,0,0,0,0,1
34.484839680,0,0,0,0,0,0,0,0
34.484841120,1,0,0,0,0,1,0,0
34.484864160,1,0,0,0,0,1,0,1
34.484872800,0,0,0,0,0,0,0,1
34.484889600,0,0,0,0,0,0,0,0
34.484891040,1,0,0,0,0,1,0,0
34.484914080,1,0,0,0,0,1,0,1
34.484922720,0,0,0,0,0,0,0,1
34.484939520,0,0,0,0,0,0,0,0
34.484940960,1,0,0,0,0,1,0,0
34.484963840,1,0,0,0,0,1,0,1
34.484972640,0,0,0,0,0,0,0,1
34.484989440,0,0,0,0,0,0,0,0
34.484990880,1,0,0,0,0,1,0,0
34.485013760,1,0,0,0,0,1,0,1
34.485022560,0,0,0,0,0,0,0,1
34.485039360,0,0,0,0,0,0,0,0
34.485040800,1,0,0,0,0,1,0,0
34.485063680,1,0,0,0,0,1,0,1
34.485072480,0,0,0,0,0,0,0,1
34.485089280,0,0,0,0,0,0,0,0
34.485090720,1,0,0,0,0,1,0,0
34.485113600,1,0,0,0,0,1,0,1
34.485122400,0,0,0,0,0,0,0,1
34.485139200,0,0,0,0,0,0,0,0
34.485140640,1,0,0,0,0,1,0,0
34.485150240,1,0,0,0,1,1,0,0
34.485159200,1,0,0,0,1,0,0,0
34.485163520,1,0,0,0,1,0,0,1
34.485172320,0,0,0,0,0,0,0,1
34.485189120,0,0,0,0,0,0,0,0
34.485190560,1,0,0,0,1,0,0,0
34.485213440,1,0,0,0,1,0,0,1
34.485222240,0,0,0,0,0,0,0,1
34.485239040,0,0,0,0,0,0,0,0
34.485239200,0,0,0,0,1,0,0,1
34.485239360,0,0,0,0,0,0,0,0
34.485240480,1,0,0,0,1,0,0,0
34.485263360,1,0,0,0,1,0,0,1
34.485272160,0,0,0,0,0,0,0,1
34.485288960,0,0,0,0,0,0,0,0
34.485289120,0,0,0,1,1,0,1,1
34.485289280,0,0,0,0,0,0,0,0
34.485290400,1,0,0,0,1,0,0,0
34.485313280,1,0,0,0,1,0,0,1
34.485322080,0,0,0,0,0,0,0,1
34.485338880,0,0,0,0,0,0,0,0
34.485340320,1,0,0,0,1,0,0,0
34.485363200,1,0,0,0,1,0,0,1
34.485371840,1,0,0,0,0,0,0,1
34.485372000,0,0,0,0,0,0,0,1
34.485388800,0,0,0,0,0,0,0,0
34.485390240,1,0,0,0,1,0,0,0
34.485413120,1,0,0,0,1,0,0,1
34.485421760,1,0,0,0,0,0,0,1
34.485421920,0,0,0,0,0,0,0,1
34.485438720,0,0,0,0,0,0,0,0
34.485440160,1,0,0,0,1,0,0,0
34.485463040,1,0,0,0,1,0,0,1
34.485471680,1,0,0,0,0,0,0,1
34.485471840,0,0,0,0,0,0,0,1
34.485488640,0,0,0,0,0,0,0,0
34.485490080,1,0,0,0,1,0,0,0
34.485512960,1,0,0,0,1,0,0,1
34.485521600,0,0,0,0,0,0,0,1
34.485538560,0,0,0,0,0,0,0,0
34.485539840,1,0,0,0,1,0,0,0
34.485562880,1,0,0,0,1,0,0,1
34.485571520,0,0,0,0,0,0,0,1
34.485588480,0,0,0,0,0,0,0,0
34.485589760,1,0,0,0,1,0,0,0
34.485612800,1,0,0,0,1,0,0,1
34.485621440,0,0,0,0,0,0,0,1
34.485638400,0,0,0,0,0,0,0,0
34.485639680,1,0,0,0,1,0,0,0
34.485662720,1,0,0,0,1,0,0,1
34.485671360,0,0,0,0,0,0,0,1
34.485688160,0,0,0,0,0,0,0,0
34.485689600,1,0,0,0,1,0,0,0
34.485689760,1,0,0,0,0,0,0,0
34.485689920,1,0,0,0,1,0,0,0
34.485712480,1,0,0,0,1,0,0,1
34.485721280,0,0,0,0,0,0,0,1
34.485738080,0,0,0,0,0,0,0,0
34.485739520,1,0,0,0,1,0,0,0
34.485739680,1,1,1,1,1,1,1,1
34.485739840,1,0,0,0,1,0,0,0
34.485762400,1,0,0,0,1,0,0,1
34.485771200,0,0,0,0,0,0,0,1
34.485788000,0,0,0,0,0,0,0,0
34.485789440,1,0,0,0,1,0,0,0
34.485789600,0,0,0,0,0,0,0,0
34.485789760,1,0,0,0,1,0,0,0
34.485812320,1,0,0,0,1,0,0,1
34.485821120,0,0,0,0,0,0,0,1
34.485837920,0,0,0,0,0,0,0,0
34.485839360,1,0,0,0,1,0,0,0
34.485839520,1,1,1,1,1,1,1,1
34.485839680,1,0,0,0,1,0,0,0
34.485862240,1,0,0,0,1,0,0,1
34.485870880,1,0,0,0,0,0,0,1
34.485871040,0,0,0,0,0,0,0,1
34.485887840,0,0,0,0,0,0,0,0
34.485889280,1,0,0,0,1,0,0,0
34.485889440,1,0,1,0,1,0,0,0
34.485889600,1,0,0,0,1,0,0,0
34.485912160,1,0,0,0,1,0,0,1
34.485920800,0,0,0,0,0,0,0,1
34.485937760,0,0,0,0,0,0,0,0
34.485939200,1,0,0,0,1,0,0,0
34.485962080,1,0,0,0,1,0,0,1
34.485970720,0,0,0,0,0,0,0,1
34.485987680,0,0,0,0,0,0,0,0
34.485989120,1,0,0,0,1,0,0,0
34.486012000,1,0,0,0,1,0,0,1
34.486020640,0,0,0,0,0,0,0,1
34.486037600,0,0,0,0,0,0,0,0
34.486038880,1,0,0,0,1,0,0,0
34.486039200,1,0,1,1,1,1,1,1
34.486039360,1,0,0,0,1,0,0,0
34.486061920,1,0,0,0,1,0,0,1
34.486070560,0,0,0,0,0,0,0,1
34.486087520,0,0,0,0,0,0,0,0
34.486088800,1,0,0,0,1,0,0,0
34.486089120,1,0,1,1,1,1,1,1
34.486089280,1,0,0,0,1,0,0,0
34.486111840,1,0,0,0,1,0,0,1
34.486120480,0,0,0,0,0,0,0,1
34.486137440,0,0,0,0,0,0,0,0
34.486138720,1,0,0,0,1,0,0,0
34.486161760,1,0,0,0,1,0,0,1
34.486170400,0,0,0,0,0,0,0,1
34.486187360,0,0,0,0,0,0,0,0
34.486188640,1,0,0,0,1,0,0,0
34.486188960,1,0,1,0,1,0,0,0
34.486189120,1,0,0,0,1,0,0,0
34.486211680,1,0,0,0,1,0,0,1
34.486220320,0,0,0,0,0,0,0,1
34.486237280,0,0,0,0,0,0,0,0
34.486238560,1,0,0,0,1,0,0,0
34.486238880,1,0,1,0,1,1,0,0
34.486239040,1,0,0,0,1,0,0,0
34.486261600,1,0,0,0,1,0,0,1
34.486270240,0,0,0,0,0,0,0,1
34.486287200,0,0,0,0,0,0,0,0
34.486288480,1,0,0,0,1,0,0,0
34.486311520,1,0,0,0,1,0,0,1
34.486320160,0,0,0,0,0,0,0,1
34.486337120,0,0,0,0,0,0,0,0
34.486338400,1,0,0,0,1,0,0,0
34.486338720,1,0,1,0,1,0,0,0
34.486338880,1,0,0,0,1,0,0,0
34.486361440,1,0,0,0,1,0,0,1
34.486370080,0,0,0,0,0,0,0,1
34.486386880,0,0,0,0,0,0,0,0
34.486388320,1,0,0,0,1,0,0,0
34.486388480,1,1,1,1,1,1,0,0
34.486388640,1,0,0,0,1,0,0,0
34.486411200,1,0,0,0,1,0,0,1
34.486420000,0,0,0,0,0,0,0,1
34.486436800,0,0,0,0,0,0,0,0
34.486438240,1,0,0,0,1,0,0,0
34.486461120,1,0,0,0,1,0,0,1
34.486469920,0,0,0,0,0,0,0,1
34.486486720,0,0,0,0,0,0,0,0
34.486488160,1,0,0,0,1,0,0,0
34.486511040,1,0,0,0,1,0,0,1
34.486519840,0,0,0,0,0,0,0,1
34.486536640,0,0,0,0,0,0,0,0
34.486538080,1,0,0,0,1,0,0,0
34.486560960,1,0,0,0,1,0,0,1
34.486569760,0,0,0,0,0,0,0,1
34.486586560,0,0,0,0,0,0,0,0
34.486588000,1,0,0,0,1,0,0,0
34.486588160,1,0,1,1,1,1,1,1
34.486588320,1,0,0,0,1,0,0,0
34.486610880,1,0,0,0,1,0,0,1
34.486619680,0,0,0,0,0,0,0,1
34.486636480,0,0,0,0,0,0,0,0
34.486637920,1,0,0,0,1,0,0,0
34.486638080,1,0,1,0,1,1,1,1
34.486638240,1,0,0,0,1,0,0,0
34.486660800,1,0,0,0,1,0,0,1
34.486669600,0,0,0,0,0,0,0,1
34.486673600,0,0,0,0,0,0,0,0
34.486687840,1,0,0,0,1,0,0,0
34.486719520,0,0,0,0,0,0,0,0
34.486737760,1,0,0,0,1,0,0,0
34.486769440,0,0,0,0,0,0,0,0
34.486787680,1,0,0,0,1,0,0,0
34.486787840,1,0,0,0,0,0,0,0
34.486788000,1,0,0,0,1,0,0,0
34.486819360,0,0,0,0,0,0,0,0
34.486837600,1,0,0,0,1,0,0,0
34.486837760,1,0,1,1,1,1,1,0
34.486837920,1,0,0,0,1,0,0,0
34.486869280,0,0,0,0,0,0,0,0
34.486887520,1,0,0,0,1,0,0,0
34.486887680,1,0,1,1,1,1,1,0
34.486887840,1,0,0,0,1,0,0,0
34.486919200,0,0,0,0,0,0,0,0
34.486937440,1,0,0,0,1,0,0,0
34.486969120,0,0,0,0,0,0,0,0
34.486987360,1,0,0,0,1,0,0,0
34.487019040,0,0,0,0,0,0,0,0
34.487037280,1,0,0,0,1,0,0,0
34.487068800,1,0,0,0,0,0,0,0
34.487068960,0,0,0,0,0,0,0,0
34.487087200,1,0,0,0,1,0,0,0
34.487118720,0,0,0,0,0,0,0,0
34.487137120,1,0,0,0,1,0,0,0
34.487168640,0,0,0,0,0,0,0,0
34.487186880,1,0,0,0,1,0,0,0
34.487218560,0,0,0,0,0,0,0,0
34.487236800,1,0,0,0,1,0,0,0
34.487268480,0,0,0,0,0,0,0,0
34.487286720,1,0,0,0,1,0,0,0
34.487318400,0,0,0,0,0,0,0,0
34.487336640,1,0,0,0,1,0,0,0
34.487368320,0,0,0,0,0,0,0,0
34.487386560,1,0,0,0,1,0,0,0
34.487386720,1,0,1,1,1,1,1,0
34.487386880,1,0,0,0,1,0,0,0
34.487418240,0,0,0,0,0,0,0,0
34.487436480,1,0,0,0,1,0,0,0
34.487436640,1,0,0,0,0,0,0,0
34.487436800,1,0,0,0,1,0,0,0
34.487468160,0,0,0,0,0,0,0,0
34.487486400,1,0,0,0,1,0,0,0
34.487518080,0,0,0,0,0,0,0,0
34.487536320,1,0,0,0,1,0,0,0
34.487568000,0,0,0,0,0,0,0,0
34.487586240,1,0,0,0,1,0,0,0
34.487617920,0,0,0,0,0,0,0,0
34.487636160,1,0,0,0,1,0,0,0
34.487667840,0,0,0,0,0,0,0,0
34.487686080,1,0,0,0,1,0,0,0
34.487686240,1,0,0,0,0,0,0,0
34.487686400,1,0,0,0,1,0,0,0
34.487717760,0,0,0,0,0,0,0,0
34.487736000,1,0,0,0,1,0,0,0
34.487767680,0,0,0,0,0,0,0,0
34.487785920,1,0,0,0,1,0,0,0
34.487786080,1,0,0,0,0,0,0,0
34.487786240,1,0,0,0,1,0,0,0
34.487817600,0,0,0,0,0,0,0,0
34.487835840,1,0,0,0,1,0,0,0
34.487867520,0,0,0,0,0,0,0,0
34.487885760,1,0,0,0,1,0,0,0
34.487917440,0,0,0,0,0,0,0,0
34.487935680,1,0,0,0,1,0,0,0
34.487967360,0,0,0,0,0,0,0,0
34.487985600,1,0,0,0,1,0,0,0
34.488017280,0,0,0,0,0,0,0,0
34.488035520,1,0,0,0,1,0,0,0
34.488067200,0,0,0,0,0,0,0,0
34.488085440,1,0,0,0,1,0,0,0
34.488117120,0,0,0,0,0,0,0,0
34.488135360,1,0,0,0,1,0,0,0
34.488166880,1,0,0,0,0,0,0,0
34.488167040,0,0,0,0,0,0,0,0
34.488185280,1,0,0,0,1,0,0,0
34.488216800,0,0,0,0,0,0,0,0
34.488235040,0,0,0,0,1,0,0,0
34.488235200,1,0,0,0,1,0,0,0
34.488266720,0,0,0,0,0,0,0,0
34.488284960,1,0,0,0,1,0,0,0
34.488316640,0,0,0,0,0,0,0,0
34.488334880,1,0,0,0,1,0,0,0
34.488366560,0,0,0,0,0,0,0,0
34.488384800,1,0,0,0,1,0,0,0
34.488416480,0,0,0,0,0,0,0,0
34.488434720,1,0,0,0,1,0,0,0
34.488466400,0,0,0,0,0,0,0,0
34.488484640,1,0,0,0,1,0,0,0
34.488516320,0,0,0,0,0,0,0,0
34.488534560,1,0,0,0,1,0,0,0
34.488566240,0,0,0,0,0,0,0,0
34.488584480,1,0,0,0,1,0,0,0
34.488616160,0,0,0,0,0,0,0,0
34.488634400,1,0,0,0,1,0,0,0
34.488666080,0,0,0,0,0,0,0,0
34.488684320,1,0,0,0,1,0,0,0
34.488716000,0,0,0,0,0,0,0,0
34.488734240,1,0,0,0,1,0,0,0
34.488765920,0,0,0,0,0,0,0,0
34.488784160,1,0,0,0,1,0,0,0
34.488815680,1,0,0,0,0,0,0,0
34.488815840,0,0,0,0,0,0,0,0
34.488834080,1,0,0,0,1,0,0,0
34.488865600,0,0,0,0,0,0,0,0
34.488883840,0,0,0,0,1,0,0,0
34.488884000,1,0,0,0,1,0,0,0
34.488915520,0,0,0,0,0,0,0,0
34.488933760,1,0,0,0,1,0,0,0
34.488965440,0,0,0,0,0,0,0,0
34.488983680,1,0,0,0,1,0,0,0
34.489015360,0,0,0,0,0,0,0,0
34.489033600,1,0,0,0,1,0,0,0
34.489065280,0,0,0,0,0,0,0,0
34.489083520,1,0,0,0,1,0,0,0
34.489115200,0,0,0,0,0,0,0,0
34.489133440,1,0,0,0,1,0,0,0
34.489161120,0,0,0,0,1,0,0,0
34.489165120,0,0,0,0,0,0,0,0
34.489183360,0,0,0,0,1,0,0,0
34.489192000,0,0,1,0,1,0,0,0
34.489215040,0,0,0,0,0,0,0,0
34.489233280,0,0,1,0,1,0,0,0
34.489264960,0,0,0,0,0,0,0,0
34.489283200,0,0,1,0,1,0,0,0
34.489283360,0,0,1,0,0,0,0,0
34.489283520,1,0,1,0,1,0,0,0
34.489285280,0,0,1,0,1,0,0,0
34.489314880,0,0,0,0,0,0,0,0
34.489333120,0,0,1,0,1,0,0,0
34.489333280,1,1,1,1,1,1,1,0
34.489333440,1,0,1,0,1,0,0,0
34.489335520,0,0,1,0,1,0,0,0
34.489364800,0,0,0,0,0,0,0,0
34.489383040,0,0,1,0,1,0,0,0
34.489383200,1,1,1,1,1,0,0,0
34.489383360,1,0,1,0,1,0,0,0
34.489385760,0,0,1,0,1,0,0,0
34.489414720,0,0,0,0,0,0,0,0
34.489432960,0,0,1,0,1,0,0,0
34.489433120,1,1,1,1,1,0,0,0
34.489433280,1,0,1,0,1,0,0,0
34.489435040,0,0,1,0,1,0,0,0
34.489464640,0,0,0,0,0,0,0,0
34.489482880,0,0,1,0,1,0,0,0
34.489483040,0,0,1,0,0,0,0,0
34.489483200,1,0,1,0,1,0,0,0
34.489483360,0,0,1,0,1,0,0,0
34.489483520,1,0,1,0,1,0,0,0
34.489483680,0,0,1,0,1,0,0,0
34.489514560,0,0,0,0,0,0,0,0
34.489532800,0,0,1,0,1,0,0,0
34.489532960,0,0,1,1,1,1,0,0
34.489533120,0,0,1,0,1,0,0,0
34.489564480,0,0,0,0,0,0,0,0
34.489582720,0,0,1,0,1,0,0,0
34.489582880,0,0,0,0,0,0,0,0
34.489583040,0,0,1,0,1,0,0,0
34.489614400,0,0,0,0,0,0,0,0
34.489632640,0,0,1,0,1,0,0,0
34.489664320,0,0,0,0,0,0,0,0
34.489682560,0,0,1,0,1,0,0,0
34.489714240,0,0,0,0,0,0,0,0
34.489732480,0,0,1,0,1,0,0,0
34.489764160,0,0,0,0,0,0,0,0
34.489782400,0,0,1,0,1,0,0,0
34.489814080,0,0,0,0,0,0,0,0
34.489832320,0,0,1,0,1,0,0,0
34.489864000,0,0,0,0,0,0,0,0
34.489882240,0,0,1,0,1,0,0,0
34.489882400,0,1,1,0,1,0,0,0
34.489882560,0,0,1,0,1,0,0,0
34.489913920,0,0,0,0,0,0,0,0
34.489932160,0,0,1,0,1,0,0,0
34.489963840,0,0,0,0,0,0,0,0
34.489982080,0,0,1,0,1,0,0,0
34.489982240,1,0,1,0,1,0,0,0
34.489982400,0,0,1,0,1,0,0,0
34.490013600,0,0,0,0,0,0,0,0
34.490032000,0,0,1,0,1,0,0,0
34.490063520,0,0,0,0,0,0,0,0
34.490081920,0,0,1,0,1,0,0,0
34.490113440,0,0,0,0,0,0,0,0
34.490131840,0,0,1,0,1,0,0,0
34.490163360,0,0,0,0,0,0,0,0
34.490181760,0,0,1,0,1,0,0,0
34.490181920,0,0,0,0,1,0,0,0
34.490182080,0,0,1,0,1,0,0,0
34.490213280,0,0,0,0,0,0,0,0
34.490226400,0,0,0,0,0,0,1,0
34.490230240,0,0,0,0,0,0,0,0
34.490231680,0,0,1,0,1,0,0,0
34.490254560,0,0,1,0,1,0,1,0
34.490263200,0,0,0,0,0,0,1,0
34.490280160,0,0,0,0,0,0,0,0
34.490281440,0,0,1,0,1,0,0,0
34.490304480,0,0,1,0,1,0,1,0
34.490313120,0,0,0,0,0,0,1,0
34.490330080,0,0,0,0,0,0,0,0
34.490331360,0,0,1,0,1,0,0,0
34.490354400,0,0,1,0,1,0,1,0
34.490363040,0,0,0,0,0,0,1,0
34.490380000,0,0,0,0,0,0,0,0
34.490381280,0,0,1,0,1,0,0,0
34.490404320,0,0,1,0,1,0,1,0
34.490412960,0,0,0,0,0,0,1,0
34.490429920,0,0,0,0,0,0,0,0
34.490431200,0,0,1,0,1,0,0,0
34.490454240,0,0,1,0,1,0,1,0
34.490462880,0,0,0,0,0,0,1,0
34.490479840,0,0,0,0,0,0,0,0
34.490481120,0,0,1,0,1,0,0,0
34.490504160,0,0,1,0,1,0,1,0
34.490512800,0,0,0,0,0,0,1,0
34.490529760,0,0,0,0,0,0,0,0
34.490531040,0,0,1,0,1,0,0,0
34.490554080,0,0,1,0,1,0,1,0
34.490562720,0,0,0,0,0,0,1,0
34.490579680,0,0,0,0,0,0,0,0
34.490580960,0,0,1,0,1,0,0,0
34.490604000,0,0,1,0,1,0,1,0
